url,sector,__source_file,ts_ingesta
https://www.ibercaja.es/redireccion_externo.php?url=http://www.cnmv.es/Portal/HR/BusquedaHR.aspx,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://contransparencia.ibercaja.es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/blog/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://www.fundacioncai.es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/banca-privada/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/cuentas-tarjetas/tarjetas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://www.fundacionibercaja.es/actividades/conferencias-y-mesas-redondas/explosion-demografica-e-implosion-democratica-africana-control-de-la-inmigracion-irregular-hacia-espana-zaragoza/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/cuentas-tarjetas/cuentas/cuenta-vamos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://planesdepensiones.ibercaja.es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/documentacion-a-clientes/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/particulares/hipotecas-prestamos/prestamos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.ibercaja.es/redireccion_externo.php?url=https://www.moodys.com/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/atencion-cliente/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/politica-privacidad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/cuentas/cuenta-joven-online/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/hipotecas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/oficinas,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/planes-pensiones/planes-pensiones/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/banca-personal/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/perfil/seguridad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/cookies/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/banca-privada/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/cuentas/cuenta-autonomos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/oficinas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://solicitudonline.abanca.com/simulador-hipoteca/es-ES/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/seguros/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/ca/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/tarjetas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/agente-financiero/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
